NCT02268448	12:46:chronic_disease,59:85:chronic_disease	History of human immunodeficiency virus (HIV) or acquired immune deficiency syndrome
NCT02268448	39:76:chronic_disease,78:95:chronic_disease	History of neuropathy associated with chronic obstructive pulmonary disease, diabetes mellitus, documented exposure to organophosphates or heavy metals or polychlorinated biphenyls
NCT02268448	12:21:treatment,25:37:treatment	History of radiation or chemotherapy
NCT02268448	18:66:chronic_disease	Known history of central or peripheral nervous system dysfunction
NCT02268448	76:90:upper_bound	Known nutritional deficiency (vitamin B12, vitamin D, iron or zinc) within 3 months prior to the study start
NCT02268448	1:13:chronic_disease,15:24:chronic_disease,26:46:chronic_disease,48:74:chronic_disease,85:123:treatment	Lyme disease, porphyria, rheumatoid arthritis, Hansen's disease (leprosy) or use of antineoplastic chemotherapeutic agents
NCT02268448	17:47:treatment,77:91:upper_bound	Subjects taking hormone-containing medications must be on a stable dose for 6 months prior to study start to avoid any confounding influence on sensory and pain perception
NCT02268448	1:26:chronic_disease,38:57:upper_bound,84:110:chronic_disease	Unstable thyroid function within the past 6 months prior to study start to exclude thyroid-related neuropathy (Duyff et al, 2000)
NCT02268448	33:52:upper_bound	Use of illicit drugs within the past 6 months prior to study start
NCT02268448	8:16:treatment,45:64:upper_bound	Use of nicotine-containing products for the past 6 months prior to study start
NCT02268448	8:35:treatment,40:54:upper_bound	Use of oral neuromodulatory agents for 2 months prior to study start
NCT02268448	8:15:treatment,19:39:treatment,44:57:upper_bound	Use of topical or oral anti-histamines for 2 weeks prior to the study start
NCT02268448	8:15:treatment,19:53:treatment,58:71:upper_bound	Use of topical or oral anti-inflammatory medications for 2 weeks prior to the study start
NCT02268448	8:44:treatment,49:62:upper_bound	Use of topical or oral anti-pruritic agents for 2 weeks prior to the study start
NCT02268448	6:62:contraception_consent,90:99:treatment,147:157:contraception_consent,159:189:contraception_consent,193:200:contraception_consent	must agree to practice two methods of effective birth control during the study period as clonidine is an FDA pregnancy category C drug (including abstinence, oral or implant contraceptives or condoms)
NCT02268253	1:29:clinical_variable,34:60:clinical_variable,62:103:upper_bound	Aspartate transaminase (AST) and alanine transaminase (ALT) ≤2.5 times the upper limit of normal (ULN)
NCT02268253	1:10:clinical_variable,12:21:upper_bound,27:36:upper_bound	Bilirubin ≤1.5 mg/dL (or ≤26 µmol/L)
NCT02268253	1:4:clinical_variable,6:23:upper_bound	CPK ≤2.5 times the ULN
NCT02268253	1:42:clinical_variable,96:123:treatment,127:161:treatment,169:182:upper_bound,195:202:treatment,252:283:treatment	Left ventricular ejection fraction (LVEF) ≥ institutional lower limit of normal as measured by multigated acquisition scan or 2-dimensional (2-D) echocardiogram within 28 days prior to start of therapy and no clinically significant abnormalities on a 12-lead electrocardiogram (ECG)
NCT02268253	22:28:cancer,45:52:upper_bound,85:95:cancer	Patients with a past cancer history (within 2 years of entry) and/or ongoing active malignancy or substantial potential for recurrence must be discussed with the Sponsor before study entry
NCT02268253	1:14:clinical_variable,16:24:lower_bound,30:36:lower_bound,67:79:treatment,91:108:upper_bound	Serum albumin ≥3.2 g/dL (or ≥32 g/L) in the absence of receipt of (IV) albumin within the previous 72 hours
NCT02268253	1:17:clinical_variable,19:28:upper_bound,34:44:upper_bound	Serum creatinine ≤1.5 mg/dL (or ≤114 µmol/L)
NCT02268253	1:47:contraception_consent,94:142:contraception_consent,147:161:upper_bound,171:186:treatment	agrees to use acceptable contraceptive methods for the duration of time in the study, and to continue to use acceptable contraceptive methods for 2 months after the last SL-401 infusion
NCT02268253	1:10:cancer,30:56:cancer	carcinoma in situ (including superficial bladder cancer)
NCT02268253	1:35:cancer	cervical intraepithelial neoplasia
NCT02268253	1:7:gender	female
NCT02268253	8:67:clinical_variable,71:72:lower_bound,73:74:upper_bound	has an Eastern Cooperative Oncology Group (ECOG) performance score of 0-2
NCT02268253	8:39:clinical_variable,41:50:lower_bound	has an absolute neutrophil count (ANC) ≥0.5×10⁹/L
NCT02268253	15:25:cancer,33:39:cancer,59:87:chronic_disease,104:124:cancer	has an active malignancy and/or cancer history (excluding myeloproliferative disorders and concomitant myeloid malignancies as specified in the inclusion criteria) that can confound the assessment of the study endpoints
NCT02268253	28:50:chronic_disease,78:110:clinical_variable,111:112:lower_bound,116:117:upper_bound,118:142:chronic_disease	has clinically significant cardiovascular disease (e.g., uncontrolled or any New York Heart Association Class 3 or 4 congestive heart failure
NCT02268253	35:46:chronic_disease,50:61:chronic_disease	has evidence of active or chronic Hepatitis B or Hepatitis C infection
NCT02268253	11:45:chronic_disease	has known human immunodeficiency virus (HIV)
NCT02268253	57:58:lower_bound,64:85:treatment,143:151:chronic_disease,153:159:chronic_disease,165:172:chronic_disease	has persistent clinically significant toxicities Grade ≥2 from previous chemotherapy not readily controlled by supportive measures (excluding alopecia, nausea, and fatigue)
NCT02268253	25:46:treatment	has previously received treatment with SL-401 or has a known hypersensitivity to any components of the drug product
NCT02268253	14:23:treatment,37:58:treatment,66:73:upper_bound	has received treatment with another investigational agent within 14 days of study entry or concurrent treatment with another investigational agent
NCT02268253	14:23:treatment,29:41:treatment,43:63:treatment,68:84:treatment,92:99:upper_bound	has received treatment with chemotherapy, wide-field radiation, or biologic therapy within 14 days of study entry
NCT02268253	85:94:treatment	has signed informed consent prior to initiation of any study-specific procedures or treatment
NCT02268253	70:92:chronic_disease,94:120:chronic_disease,121:132:chronic_disease,137:156:chronic_disease	has uncontrolled intercurrent illness including, but not limited to, uncontrolled infection, disseminated intravascular coagulation, or psychiatric illness that would limit compliance with study requirements
NCT02268253	42:59:chronic_disease,67:104:chronic_disease,106:128:chronic_disease	has uncontrolled, clinically significant pulmonary disease (e.g., chronic obstructive pulmonary disease, pulmonary hypertension) that, in the Investigator's opinion, would put the patient at significant risk for pulmonary complications during the study
NCT02268253	12:33:chronic_disease,37:43:chronic_disease,51:59:upper_bound	history of myocardial infarction or stroke within 6 months of study entry
NCT02268253	1:5:gender	male
NCT02268253	1:25:cancer	non-melanoma skin cancer
NCT02268253	16:31:cancer,52:71:chronic_disease	organ-confined prostate cancer with no evidence of progressive disease
NCT02268253	1:9:pregnancy	pregnant
NCT02268253	11:36:treatment	receiving immunosuppressive therapy
NCT02268253	1:20:chronic_disease	uncontrolled angina
NCT02268253	14:26:chronic_disease,53:64:chronic_disease,83:93:treatment	uncontrolled hypertension or clinically significant arrhythmias not controlled by medication)
NCT02268253	2:10:lower_bound	≥18 years old
NCT02267863	24:49:chronic_disease	Clinically significant intravascular coagulation
NCT02267863	1:16:clinical_variable,29:37:lower_bound	Life expectancy of at least 2 months
NCT02267863	5:28:treatment,42:49:lower_bound,54:66:lower_bound,71:90:treatment,112:121:treatment	Off previous cancer therapy for at least 14 days, or 5 half-lives for noncytotoxic agents prior to first study treatment administration
NCT02267863	22:53:clinical_variable,55:64:lower_bound	Patients must have a calculated creatinine clearance >60 mL/min
NCT02267863	15:19:chronic_disease,39:64:treatment	Patients with GVHD requiring systemic immunosuppressive therapy
NCT02267863	11:19:lower_bound	Patients ≥18 years old
NCT02267863	1:10:treatment,22:43:treatment,51:64:upper_bound,80:89:treatment	Treatment with other investigational drugs within 14 days prior to first study treatment administration
NCT02267863	14:36:chronic_disease,38:66:chronic_disease,125:143:chronic_disease	Uncontrolled leptomeningeal disease, auto-immune hemolytic anemia and uncontrolled and clinical significant disease related metabolic disorder
NCT02267772	100:117:clinical_variable,131:135:lower_bound,151:155:upper_bound	This will be defined as the presence of uterine contractions documented on the tocodynanometer and cervical dilation greater than 2 cm, but less than 6 cm
NCT02267772	22:27:gender,50:57:treatment,69:82:upper_bound	We will also exclude women who have received any opioids within the last 24 hours
NCT02267772	22:35:allergy_name,102:118:chronic_disease,120:140:chronic_disease,154:174:chronic_disease,182:194:chronic_disease,196:206:chronic_disease,208:218:clinical_variable,221:224:lower_bound	contraindications to acetaminophen including reported elevated liver function tests, hepatic injury, hepatic disorder, active liver disease, alcoholism, chronic malnutrition, known coagulapathy, hemorrhage, creatinine > 1.0, or known allergy or hypersensitivity to acetaminophen
NCT02267772	11:19:upper_bound	less than 16 weeks gestation
NCT02267772	11:19:upper_bound,23:26:age	less than 18 years of age
NCT02267772	1:9:pregnancy,10:15:gender,29:37:lower_bound,41:50:pregnancy,119:137:chronic_disease,139:153:chronic_disease,155:167:chronic_disease,169:182:chronic_disease,184:199:chronic_disease,203:211:chronic_disease,235:244:treatment,250:272:treatment,307:324:treatment	pregnant women greater than 16 weeks of pregnancy who present with pain due to a maternal medical condition including sickle cell crisis, pyelonephritis, pancreatitis, cholecystitis, nephrolithiasis or headache and who are warranting treatment with intravenous medication for pain control as part of their routine treatment
NCT02267772	1:9:pregnancy,10:15:gender,29:37:lower_bound,41:50:pregnancy,134:143:treatment,206:223:treatment	pregnant women greater than 24 weeks of pregnancy who present with uterine contractions, but are not in labor and who are warranting treatment with intravenous medication for pain control as part of their routine treatment
NCT02267772	1:9:pregnancy,10:15:gender,29:37:lower_bound,41:50:pregnancy	pregnant women greater than 34 weeks of pregnancy who present with uterine contractions and are in the first stage of labor and who are warranting treatment with intravenous medication for pain control as part of their routine treatment
NCT02267772	30:34:upper_bound	the cervix remains less than 2 cm dilated and has not changed after 1 hour after re-examining her cervix
NCT02267772	6:12:clinical_variable,23:28:upper_bound	with weight less than 50 kg
NCT02267772	1:6:gender	women
NCT02266823	26:29:clinical_variable,33:35:lower_bound,36:52:upper_bound,59:62:bmi,64:72:lower_bound	have a DRG Code of T2DM, GFR of 15-89 ml/min/1.73m2 and a BMI >30 kg/m2
NCT02266823	1:9:pregnancy,14:38:pregnancy,46:60:upper_bound,72:80:upper_bound,81:91:clinical_variable,114:121:upper_bound	pregnant, or plans to become pregnant in the next 12 months, less than 3 months postpartum, or nursing or within 6 weeks of having completed nursing
NCT02266823	24:32:lower_bound,36:39:age	the individual must be 40 years of age or older
NCT02266823	110:128:chronic_disease,130:150:language_fluency	unable to participate meaningfully in an intervention that involves group sessions (e.g., due to uncorrected hearing impairment, non-English-speaking)
NCT02266823	29:40:technology_access,105:110:chronic_disease	unable to read or otherwise use an iPad to monitor dietary intake, physical activity, and weight (e.g., blind, illiterate)
NCT02266823	1:12:clinical_variable,18:21:lower_bound,29:42:upper_bound	weight loss of > 10% in the past 6 months except for postpartum weight loss
NCT02266784	74:78:chronic_disease	(Inattentive Symptoms, Hyperactive-Impulsive Symptoms, Total Symptoms or ADHD Index) on both the Self-Report
NCT02266784	1:3:lower_bound,4:12:upper_bound,16:19:age	18-55 years of age
NCT02266784	1:5:chronic_disease	ADHD Diagnosis
NCT02266784	1:5:chronic_disease	ADHD Symptom Ratings
NCT02266784	1:22:clinical_variable,25:27:lower_bound	Cognitive functioning > 80 as assessed by the KBIT-II
NCT02266784	11:13:clinical_variable,16:18:upper_bound,22:54:clinical_variable	Estimated IQ < 80 on Kaufmann Brief Intelligence Test, Second Edition
NCT02266784	5:9:chronic_disease,18:25:clinical_variable,28:30:lower_bound	For ADHD Groups: T-Score > 65 on one of the DSM-IV relevant scales
NCT02266784	36:40:chronic_disease	For Control Group: NO diagnosis of ADHD as determined by clinician administered CAADID and clinical interview
NCT02266784	20:27:clinical_variable,30:32:upper_bound	For Control Group: T-Score < 60 on all of the DSM-IV relevant scales
NCT02266784	32:48:chronic_disease	Has a primary diagnosis of any Axis II Disorder
NCT02266784	38:53:chronic_disease	Has a primary diagnosis of any other Axis I Disorder (determined by the Structured Diagnostic Interview for DSM; SCID) that is significantly impairing and would contraindicate participation in the present study
NCT02266784	1:5:gender	Male
NCT02266784	23:54:clinical_variable,67:73:lower_bound	Provides an afternoon exhaled carbon monoxide reading of at least 10 ppm
NCT02266784	30:47:lower_bound	Self-report smoking at least 10 cigarettes/day
NCT02266784	12:35:treatment,43:57:upper_bound,70:93:treatment,102:106:chronic_disease	Use of any psychoactive medication in the past 12 months, other than FDA-approved medication for the ADHD group only
NCT02266784	1:7:gender	female
NCT02266745	1:12:clinical_variable,23:34:upper_bound	AST and ALT are each ≤5 × the ULN
NCT02266745	1:32:clinical_variable,34:43:lower_bound	Absolute neutrophil count (ANC) ≥1,500/mm3
NCT02266745	1:17:chronic_disease,19:24:chronic_disease,29:45:chronic_disease,56:72:treatment	Active bacterial, viral, or fungal infection requiring systemic therapy
NCT02266745	1:38:clinical_variable,40:53:upper_bound	Alanine aminotransferase (ALT [SGPT]) ≤2.5 × the ULN
NCT02266745	5:27:treatment,35:48:upper_bound,66:76:treatment	Any cytotoxic chemotherapy within 21 days prior to initiation of study drug
NCT02266745	5:34:treatment,36:68:treatment,102:116:upper_bound	Any immunomodulatory drug therapy, anti-neoplastic hormonal therapy (unless dose has been stable for 3 months prior to Baseline and will remain stable during the trial)
NCT02266745	1:40:clinical_variable,42:55:upper_bound	Aspartate aminotransferase (AST [SGOT]) ≤2.5 × the ULN
NCT02266745	24:42:chronic_disease	Clinically significant hearing impairment, as judged by the Principal Investigator
NCT02266745	1:63:clinical_variable,67:68:lower_bound,69:70:upper_bound	Eastern Collaborative Oncology Group (ECOG) Performance Status of 0-1 (Appendix 1)
NCT02266745	41:61:treatment	Evaluable disease, either measurable on physical examination
NCT02266745	7:35:chronic_disease,39:73:chronic_disease	Known human immunodeficiency virus or acquired immunodeficiency syndrome related illness
NCT02266745	1:16:clinical_variable,18:26:upper_bound	Life expectancy <12 weeks
NCT02266745	1:14:treatment,22:35:upper_bound,53:63:treatment	Major surgery within 28 days prior to initiation of study drug
NCT02266745	61:66:gender,124:127:age,167:177:chronic_disease,183:198:upper_bound	Negative serum β hCG (human chorionic gonadotropin) test in women of childbearing potential (defined as women ≤50 years of age, or >50 years of age with a history of amenorrhea for ≤12 months prior to study entry)
NCT02266745	35:46:cancer,57:73:treatment	Pathologically confirmed advanced solid tumor for which standard therapy proven to provide clinical benefit does not exist or is no longer effective
NCT02266745	1:10:clinical_variable,12:23:lower_bound	Platelets ≥100,000/mm3
NCT02266745	45:63:treatment,87:95:chronic_disease,123:130:upper_bound	Presence of an acute or chronic toxicity of prior chemotherapy, with the exception of alopecia, that has not resolved to ≤Grade 1, as determined by National Cancer Institute Common Toxicity Criteria for Adverse Effects (CTCAE) v 4.0 (http://evs.nci.nih.gov/ftp1/CTCAE/About.html)
NCT02266745	10:20:chronic_disease	Previous malignancy
NCT02266745	1:13:treatment,21:34:upper_bound	Radiotherapy within 28 days prior to baseline
NCT02266745	22:23:lower_bound,24:64:treatment,69:87:cancer	Receipt of more than 3 prior regimens of cytotoxic chemotherapy for metastatic disease unless prior approval is granted by the Sponsor
NCT02266745	12:24:treatment,29:33:lower_bound	Receipt of radiotherapy to >25 % of bone marrow
NCT02266745	1:14:clinical_variable,16:25:lower_bound	Serum albumin ≥3.0 gm/dL
NCT02266745	1:17:clinical_variable,19:28:upper_bound	Serum creatinine ≤1.5 mg/dL
NCT02266745	8:25:chronic_disease	Severe liver dysfunction (Child-Pugh Class B or C)
NCT02266745	146:160:upper_bound	Subjects with a history of esophageal bleeding have varices that have been sclerosed or banded and no bleeding episodes have occurred during the prior 6 months
NCT02266745	23:35:cancer,39:57:cancer	Subjects with primary liver cancer or hepatic metastasis
NCT02266745	1:16:clinical_variable	Total bilirubin is no higher than the ULN
NCT02266745	1:16:clinical_variable,18:55:upper_bound	Total bilirubin ≤1.5 × the upper limit of normal (ULN)
NCT02266745	14:38:chronic_disease,40:81:clinical_variable,82:83:lower_bound,87:88:upper_bound,99:120:chronic_disease,122:146:chronic_disease,148:195:treatment,197:222:chronic_disease,227:245:chronic_disease,253:267:upper_bound,285:295:treatment	Uncontrolled congestive heart failure (New York Heart Association Classification 3 or 4), angina, myocardial infarction, cerebrovascular accident, coronary/peripheral artery bypass graft surgery, transient ischemic attack, or pulmonary embolism within 3 months prior to initiation of study drug
NCT02266745	10:30:chronic_disease,65:105:clinical_variable,110:118:lower_bound,123:128:gender,133:141:lower_bound,146:153:gender	Unstable cardiac dysrhythmias or persistent prolongation of the corrected QT interval (QTc) (Fridericia) to >450 msec for males or >470 msec for females
NCT02266745	1:16:treatment,18:27:lower_bound,28:38:treatment,57:80:treatment,71:80:treatment,88:102:treatment,111:124:upper_bound,142:152:treatment	corticosteroids >20 mg/day prednisone or equivalent, or growth factor treatment (e.g., erythropoietin) within 14 days prior to initiation of study drug
NCT02266745	44:56:cancer	imaging by Response Evaluation Criteria in Solid Tumors (RECIST v1.1, Appendix 2)
NCT02266745	1:26:treatment	immunosuppressive therapy
NCT02266745	13:18:cancer	informative tumor marker(s)
NCT02266745	1:30:clinical_variable,32:41:lower_bound	measured creatinine clearance ≥60 mL/min
NCT02266745	1:36:cancer,40:79:cancer,92:97:cancer,115:130:treatment,141:154:lower_bound	non-squamous-cell carcinoma of skin or carcinoma in-situ of the uterine cervix, unless the tumor was treated with curative intent more than 2 years prior to study entry
NCT02266719	1:4:age,6:14:upper_bound	Age <18 years
NCT02266719	1:9:chronic_disease,34:45:lower_bound	Aneurysm with history of growth ≥0.5 cm/year
NCT02266719	12:33:allergy_name	History of anaphylactic reaction to contrast material that cannot be adequately premedicated
NCT02266719	12:38:chronic_disease,45:67:chronic_disease,69:86:chronic_disease,134:172:treatment,176:195:treatment,205:219:treatment,226:235:treatment,272:297:treatment	History of connective tissue disorder (e.g. vascular Ehlers Danlos, Marfan's syndrome), with the exception of those patients who had prior open surgical aortic replacement or endovascular repair, where a surgical graft or an endograft would serve as landing zone for the investigational endograft
NCT02266719	47:82:treatment	Inability to perform a temporary or permanent open surgical or endovascular iliac conduit for patients with inadequate femoral/iliac access
NCT02266719	1:11:chronic_disease,15:29:chronic_disease,34:40:lower_bound,41:43:upper_bound,44:77:chronic_disease,93:99:lower_bound	Juxtarenal or suprarenal AAA and type I-IV thoracoabdominal aortic aneurysms with diameter ≥5.0 cm in diameter or 2 times the normal aortic diameter
NCT02266719	37:52:allergy_name,54:61:allergy_name,63:72:allergy_name,74:94:allergy_name,96:109:allergy_name,111:119:allergy_name,123:127:allergy_name	Known sensitivities or allergies to stainless steel, nitinol, polyester, solder (tin, silver), polypropylene, urethane or gold
NCT02266719	1:8:chronic_disease,12:29:chronic_disease,46:57:chronic_disease	Leaking or ruptured aneurysm associated with hypotension
NCT02266719	1:16:clinical_variable,18:25:upper_bound	Life expectancy <2 years
NCT02266719	1:17:chronic_disease,54:72:chronic_disease	Mycotic aneurysm or patients with evidence of active systemic infection
NCT02266719	18:34:treatment,38:50:treatment,124:171:treatment,175:209:treatment,234:246:clinical_variable,249:256:lower_bound	Participation in another clinical or device trial, with the exception of observational studies or participation in another investigational endovascular endograft protocol or percutaneous aortic valve protocol, not encompassed by the IDE protocol (>30 days)
NCT02266719	36:45:treatment	Patients that are not eligible for treatment with commercially available endografts
NCT02266719	15:39:chronic_disease	Patients with ruptured aortic aneurysm requiring urgent or emergent repair
NCT02266719	1:9:pregnancy	Pregnant
NCT02266719	51:58:upper_bound,218:285:treatment,276:285:chronic_disease,379:428:treatment,525:535:chronic_disease,539:556:chronic_disease	Prior surgical or interventional procedure within 30 days of the anticipated date of the fenestrated procedure, with the exception of planned staged procedures to provide access for repair (e.g. staged iliac conduit, thoracic endovascular aortic aneurysm repair for proximal aneurysms), to facilitate the procedure by allowing open reparation of a target artery not amenable to revascularization with the investigational device, such us an internal iliac artery, subclavian artery or visceral artery with early bifurcation, tortuosity or occlusive disease preventing successful placement and alignment side stents, or to treat proximal aortic aneurysms
NCT02266719	1:18:chronic_disease,24:39:clinical_variable,53:62:lower_bound	Saccular aneurysm with aortic diameter greater than 1.5 times the normal aortic diameter that is deemed to be at risk for rupture based upon physician interpretation
NCT02266719	1:26:chronic_disease,99:137:treatment,141:160:treatment	Thoracic aortic aneurysms that extend into the arch, with the exception of those patients who had prior open surgical aortic replacement or endovascular repair, where a surgical graft or an endograft has been extended proximal and/or near the celiac artery (functional type IV) that would serve as landing zone for the investigational endograft
NCT02266719	1:27:chronic_disease	Uncorrectable coagulopathy
NCT02266719	82:99:chronic_disease	Visceral anatomy not compatible with the investigational device due to excessive occlusive disease or small size not amenable to stent graft placement
NCT02266719	13:30:pregnancy,38:47:upper_bound	planning on becoming pregnant within 60 months
NCT02266329	19:42:chronic_disease,50:65:chronic_disease,67:88:chronic_disease,96:104:upper_bound,106:130:chronic_disease,132:177:chronic_disease,179:203:chronic_disease,205:216:clinical_variable,217:220:upper_bound,225:248:chronic_disease,250:263:clinical_variable,265:283:lower_bound,284:295:upper_bound	Acute or unstable chronic medical illness (e.g., unstable angina, myocardial infarction within 6 months, congestive heart failure, symptomatic or concerning cardiac arrhythmias; pre-existing hypotension (systolic BP<110) or orthostatic hypotension (systolic drop >20 mm mercury (Hg) after 2 min standing accompanied by lightheadedness)
NCT02266329	41:49:allergy_name,59:76:allergy_name	Allergy or previous adverse reaction to prazosin or other alpha-1 antagonist
NCT02266329	10:14:chronic_disease,24:40:chronic_disease	Comorbid PTSD or other anxiety disorder
NCT02266329	26:67:treatment	Current participation in transcranial magnetic stimulation studies
NCT02266329	16:24:treatment,39:43:lower_bound	Current use of prazosin at a dose of >2 mg or other alpha-1 antagonist for any purpose
NCT02266329	1:20:gender,86:95:pregnancy	Female participants must agree to abstain from sexual relations that could result in pregnancy or use a reliable form of birth control during the study
NCT02266329	1:19:language_fluency	Fluency in English
NCT02266329	31:39:upper_bound	Headaches that started within 3 months of a head/neck injury or pre-existing headaches that markedly worsened (by a two-fold or greater increase in frequency and/or severity) within 3 months of a head/neck injury
NCT02266329	12:15:chronic_disease	History of TBI more severe than that classified as mild by DVBIC criteria
NCT02266329	12:17:chronic_disease,25:36:chronic_disease,37:48:chronic_disease,76:84:chronic_disease	History of blast and/or impact head/neck trauma meeting DVBIC criteria for mild TBI
NCT02266329	12:35:chronic_disease	History of penetrating head injury
NCT02266329	168:181:lower_bound,398:413:treatment	Participation in a headache support group or other activity such as meditation or yoga intended to mitigate headache or other chronic pain must be stable for at least 4 weeks prior to beginning the preliminary screening period and should be intended to be continued for the duration of the trial. Participants will be encouraged to defer enrolling in such activities until they have completed the treatment trial
NCT02266329	45:54:treatment	Potential participants who have been taking trazodone will undergo a 2-week washout period before beginning the preliminary screening period
NCT02266329	1:31:chronic_disease	Structural brain abnormalities on any prior imaging with associated clinically evident manifestations
NCT02266329	52:62:treatment,52:63:treatment,64:74:treatment,88:101:lower_bound,213:231:treatment,245:260:treatment,262:277:treatment,279:294:treatment,296:304:treatment,305:314:treatment,316:332:treatment,356:369:treatment,371:395:treatment,397:437:treatment,443:472:treatment	Subjects must be on a stable dose of the following medications/treatments for at least 4 weeks prior to the preliminary screening period, and must intend to continue the medication for the duration of the trial: psychoactive drugs, for example anticonvulsants, benzodiazepines, antidepressants, sedative/hypnotics; antihypertensive medications, including beta blockers, calcium channel blockers, angiotensin converting enzyme inhibitors, and angiotensin receptor blockers; magnesium prescribed specifically for headache
NCT02266329	58:61:lower_bound	Unable to reliably keep the headache log on a minimum of 80% of recordable days
NCT02266329	8:18:treatment,26:33:upper_bound	Use of butalbital within 4 weeks of beginning the preliminary screening period through the end of study involvement
NCT02266329	8:29:treatment,39:50:treatment,54:71:treatment,83:94:treatment,103:110:upper_bound	Use of prescribed stimulants (such as amphetamine or dextroamphetamine containing medications) within 2 weeks of beginning the preliminary screening period through the end of study involvement
NCT02266329	8:39:treatment,44:77:treatment,87:94:treatment,103:110:upper_bound	Use of supplements containing nitrates and supplements containing stimulants (such as ephedra) within 2 weeks of beginning the preliminary screening period through the end of study involvement
NCT02266329	1:6:gender,38:53:pregnancy	Women of childbearing potential must not be pregnant
NCT02266329	1:5:age,6:8:lower_bound	aged 18 or older of either gender
NCT02266329	15:36:chronic_disease	any period of loss of consciousness
NCT02266329	1:14:chronic_disease,18:33:chronic_disease,35:52:chronic_disease,54:80:chronic_disease,106:117:chronic_disease,130:138:chronic_disease,140:146:chronic_disease,148:156:chronic_disease,165:174:chronic_disease,178:196:chronic_disease,205:215:chronic_disease,320:328:chronic_disease,332:341:chronic_disease,353:361:chronic_disease,373:387:upper_bound	chronic renal or hepatic failure, Meniere's disease, insulin-dependent diabetes, diagnosed but untreated sleep apnea, history of epilepsy, stroke, dementia, active psychosis or psychotic disorder, severe depression, severe psychiatric instability or severe situational life crises, including evidence of being actively suicidal or homicidal, dementia, delirium within the prior 3 months
NCT02266329	1:27:chronic_disease,137:155:clinical_variable,157:159:lower_bound,160:162:upper_bound,184:205:chronic_disease,207:213:lower_bound	focal neurological deficit(s) that may or may not be transient, with severity of injury not exceeding loss of consciousness 30 minutes, Glasgow Coma Scale <13-15 after 30 minutes, or posttraumatic amnesia >24 hrs
NCT02266329	1:28:pregnancy	planning to become pregnant during the study period
NCT02266004	93:101:pregnancy,102:107:gender	Adults unable to consent, individuals who are not yet adults (infants, children, teenagers) pregnant women, prisoners will not be considered for participation
NCT02266004	1:20:chronic_disease,21:29:lower_bound,30:31:upper_bound,32:46:clinical_variable	Parkinson's disease stages 2-3 Hoehn and Yahr
NCT02266004	8:18:treatment	Stable medication regimen
NCT02266004	1:4:age,5:7:lower_bound,9:11:upper_bound	age 18- 80
NCT02266004	1:9:chronic_disease	dementia
NCT02266004	12:20:chronic_disease	history of seizures
NCT02266004	1:18:chronic_disease,70:80:upper_bound	medical condition that would interfere with walking and training for 30 minutes
NCT02265874	7:11:gender	Adult male
NCT02265874	16:27:treatment,56:63:lower_bound	Doses of these medications must be stable for at least 1 month before study entry
NCT02265874	57:68:chronic_disease,89:97:lower_bound	Eligible adult patients will have histologically proven sarcoidosis, diagnosed at least 6 months before screening
NCT02265874	1:39:clinical_variable,57:64:lower_bound	Medical Research Council dyspnea score (47) of at least grade 1
NCT02265874	47:56:lower_bound,60:70:treatment,125:143:treatment,145:157:treatment,159:171:treatment,173:184:treatment,191:199:lower_bound	Patients must have been treated with at least 10 mg/day of prednisone or equivalent or one or more immunomodulating agents (hydroxychloroquine, methotrexate, azathioprine, leflunomide) for >3 months before screening
NCT02265874	8:15:chronic_disease,19:49:chronic_disease	active cardiac or central nervous system disease
NCT02265874	4:7:clinical_variable,16:19:lower_bound,24:27:upper_bound	an FVC between 50% and 85% of the predicted value
NCT02265874	13:32:chronic_disease,36:52:treatment	evidence of parenchymal disease on chest radiograph
NCT02265874	1:7:gender	female subjects
NCT02265874	44:72:allergy_name	history of adverse reaction to nicotine or nicotine-containing products
NCT02265874	38:56:chronic_disease,69:80:treatment,84:107:treatment	patients with extensive irreversible pulmonary fibrosis (based upon lung biopsy or high resolution CT scan criterion)
NCT02265874	3:5:lower_bound,11:19:upper_bound,23:26:age	≥ 18 to ≤ 75 years of age
NCT02265315	78:81:chronic_disease,95:101:chronic_disease	History of drug abuse or neurological condition other than or in addition to IPD (for example stroke)
NCT02265315	12:19:chronic_disease,12:20:chronic_disease,39:50:chronic_disease,123:135:chronic_disease,137:162:chronic_disease,164:181:treatment,183:208:treatment,225:238:chronic_disease,289:299:chronic_disease,313:338:treatment,342:354:treatment	History of seizures, history of major head trauma, metal objects implanted in the head, ferrous metal filings in the eye, brain damage, inflammation of the brain, cardiac pacemaker, implanted medication pump, cardiac lines, heart disease, currently taking certain types of medication for depression or seizures (tricyclic antidepressants or neuroleptics which lower seizure threshold
NCT02265315	18:54:chronic_disease	Individuals with Idiopathic Parkinson's disease (IPD)
NCT02265315	18:40:chronic_disease,52:56:treatment,64:71:upper_bound	Individuals with advanced IPD (stage V) or who had LSVT within 3 years
NCT02265315	129:143:upper_bound	Must be optimally medicated at the start of the study. This means that there should be no change in mediction type or dosage in 3 months prior to enrolling in the study. The medications should not be causing significant or serious advese effects
NCT02265315	9:34:chronic_disease,38:48:chronic_disease	None or mild cognitive impairment or depression
NCT02265315	1:9:pregnancy,10:17:gender	Pregnant females
NCT02265315	8:26:treatment,40:48:lower_bound	Stable medication therapy for at least 3 months
